index,PARCEL_NUM,O_NAME,O_ADDR1,O_CITY,O_STATE,O_ZIP,O_CNTRY,SITE_ADDR,S_CITY,S_ZIP,PROP_TYPE,DEED_NUM,DEED_DATE,DEED_TYPE,LAND_FCV,LAND_ASSDV,IMPR_FCV,IMPR_ASSDV,TOTAL_FCV,TOTAL_FCAV,LPV,PUC,LAND_LCC,LAND_LCSC,IMPR_LCC,IMPR_LCSC,RENTAL_IND,prop_class,prop_class_desc,O_NAME_ONE,O_NAME_TWO,MultiplesFlag,In_list_corpo,P_ORG,P_NAME,Is_top_corpo,lat,lng
30136,20608304,HUDSON SFR PROPERTY HOLDINGS II LLC,2711 N HASKELL AVE STE 2100,DALLAS,TX,75204,USA,2917 W IRMA LN,PHOENIX,85027,RESIDENTIAL,210776437,7/16/21,SD,50400,5040,201900,20190,252300,25230,112627,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,HUDSON SFR PROPERTY HOLDINGS II LLC,,Y,1,HUDSON HOMES,Hudson Homes,1,33.6734222,-112.1219934
30138,20608306,SWH 2017-1 BORROWER LP,8665 E HARTFORD DR SUITE 200,SCOTTSDALE,AZ,85255,USA,2925 W IRMA LN,PHOENIX,85027,RESIDENTIAL,170724305,9/29/17,SD,55100,5510,220600,22060,275700,27570,126450,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SWH 2017-1 BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6734616,-112.1222263
30139,20608308,TAH MS BORROWER LLC,PO BOX 15086,SANTA ANA,CA,92735,USA,20610 N 29TH DR,PHOENIX,85027,RESIDENTIAL,170793317,10/26/17,SD,51000,5100,204300,20430,255300,25530,112285,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH MS BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.6738378,-112.1227054
30140,20608312,HUDSON SFR PROPERTY HOLDINGS II LLC,2711 N HASKELL AVE STE 2100,DALLAS,TX,75204,USA,20622 N 29TH DR,PHOENIX,85027,RESIDENTIAL,210776437,7/16/21,SD,58300,5830,233400,23340,291700,29170,138224,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,HUDSON SFR PROPERTY HOLDINGS II LLC,,Y,1,HUDSON HOMES,Hudson Homes,1,33.6743381,-112.1226455
30143,20608318,2018-1 1H BORROWER LP,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,20816 N 29TH DR,PHOENIX,85027,RESIDENTIAL,180104958,2/12/18,SD,50500,5050,202000,20200,252500,25250,113649,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6749677,-112.1228318
30147,20608343,PROGRESS RESIDENTIAL BORROWER 16 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,2929 W ROSS AVE,PHOENIX,85027,RESIDENTIAL,210642253,6/10/21,SD,55000,5500,220200,22020,275200,27520,127985,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 16 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6750397,-112.1222263
30150,20608353,FKH SFR PROPCO A L P,1850 PARKWAY PL SE STE 900,MARIETTA,GA,300678261,USA,2903 W POTTER DR,PHOENIX,85027,RESIDENTIAL,200765249,8/20/20,SD,51100,5110,204600,20460,255700,25570,113993,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR PROPCO A LP,,Y,1,FIRSTKEY HOMES,FirstKey Homes,1,33.6741172,-112.121388
30151,20608354,2018-4 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,75201,USA,2907 W POTTER DR,PHOENIX,85027,RESIDENTIAL,180842209,11/13/18,SD,56900,5690,227900,22790,284800,28480,134299,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-4 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6741325,-112.1215277
30153,20608362,PROGRESS RESIDENTIAL BORROWER 6 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,2918 W IRMA LN,PHOENIX,85027,RESIDENTIAL,190149025,3/4/19,SD,56500,5650,226300,22630,282800,28280,133105,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 6 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.673796,-112.1219934
30154,20608366,YAMASA CO LTD,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,2902 W IRMA LN,PHOENIX,85027,RESIDENTIAL,180828402,11/7/18,WD,57000,5700,228200,22820,285200,28520,140953,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,YAMASA CO LTD,,Y,1,YAMASA CORPORATION,Yamasa Corporation,1,33.6737762,-112.1214346
30200,20612102,HPA ARIZONA I LLC,6500 INTERNATIONAL PARKWAY STE 1100,PLANO,TX,75093,USA,3343 W BEHREND DR,PHOENIX,85027,RESIDENTIAL,210903848,8/20/21,WD,50400,5040,201600,20160,252000,25200,87030,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,HPA ARIZONA I LLC,,Y,1,HOME PARTNERS / PATHLIGHT PROPERTY MANAGEMENT,Home Partners / Pathlight Property Management,1,33.6654386,-112.1328917
30208,20641003,HUDSON SFR PROPERTY HOLDINGS II LLC,2711 N HASKELL AVE STE 2100,DALLAS,TX,75204,USA,3006 W MELINDA LN,PHOENIX,85027,RESIDENTIAL,210776437,7/16/21,SD,58700,5870,235000,23500,293700,29370,137711,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,HUDSON SFR PROPERTY HOLDINGS II LLC,,Y,1,HUDSON HOMES,Hudson Homes,1,33.6830941,-112.1233441
30210,20641010,PROGRESS RESIDENTIAL BORROWER 5 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,3034 W MELINDA LN,PHOENIX,85027,RESIDENTIAL,180756876,10/9/18,SD,56700,5670,227100,22710,283800,28380,133446,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6830854,-112.1242756
30214,20641019,TAH 2018-1 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,3079 W MELINDA LN,PHOENIX,85027,RESIDENTIAL,180295535,4/19/18,SD,52300,5230,209500,20950,261800,26180,117747,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2018-1 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.6827053,-112.1258591
30215,20641032,RESIDENTIAL HOME BUYER-E PHOENIX LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,3027 W MELINDA LN,PHOENIX,85027,RESIDENTIAL,220423929,5/16/22,WD,58100,5810,232700,23270,290800,29080,137883,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,RESIDENTIAL HOME BUYER-E PHOENIX LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6826811,-112.1239961
30217,20641040,PROGRESS RESIDENTIAL BORROWER 4 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,3010 W SALTER DR,PHOENIX,85027,RESIDENTIAL,180589515,8/3/18,SD,58000,5800,232100,23210,290100,29010,129348,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 4 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6823717,-112.1233208
30220,20641044,PROGRESS RESIDENTIAL BORROWER 6 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,3028 W SALTER DR,PHOENIX,85027,RESIDENTIAL,190149024,3/4/19,SD,55500,5550,222100,22210,277600,27760,129348,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 6 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6823499,-112.1238797
30221,20641045,CSH PROPERTY ONE LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,3032 W SALTER DR,PHOENIX,85027,RESIDENTIAL,170443245,6/16/17,WD,55500,5550,222100,22210,277600,27760,129348,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CSH PROPERTY ONE LLC,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6823816,-112.1240427
30227,20641065,RS XII PHOENIX OWNER 2 L P,717 N HARWOOD ST STE 2800,DALLAS,TX,75201,USA,3061 W SALTER DR,PHOENIX,85027,RESIDENTIAL,211080551,10/6/21,WD,54700,5470,218800,21880,273500,27350,127133,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,RS XII PHOENIX OWNER 2 LP,,Y,1,STREETLANE HOMES,Streetlane Homes,1,33.6819905,-112.1250208
30228,20641067,SWH 2017-1 BORROWER LP,8665 E HARTFORD DR SUITE 200,SCOTTSDALE,AZ,85255,USA,3053 W SALTER DR,PHOENIX,85027,RESIDENTIAL,170724305,9/29/17,SD,54700,5470,218800,21880,273500,27350,127133,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SWH 2017-1 BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6820014,-112.1247413
30229,20641068,AMH 2014-2 BORROWER LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,3049 W SALTER DR,PHOENIX,85027,RESIDENTIAL,140639019,9/26/14,SD,51300,5130,205200,20520,256500,25650,115356,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AMH 2014-2 BORROWER LLC,,Y,1,AMERICAN HOMES 4 RENT,American Homes 4 Rent,1,33.6819774,-112.1246482
30230,20641070,PROGRESS RESIDENTIAL BORROWER 5 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,3041 W SALTER DR,PHOENIX,85027,RESIDENTIAL,180756876,10/9/18,SD,51300,5130,205200,20520,256500,25650,115356,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 5 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6819883,-112.1243687
30231,20641074,FKH SFR PROPCO A L P,1850 PARKWAY PL SE STE 900,MARIETTA,GA,300678261,USA,3025 W SALTER DR,PHOENIX,85027,RESIDENTIAL,200765249,8/20/20,SD,56700,5670,227100,22710,283800,28380,133446,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR PROPCO A LP,,Y,1,FIRSTKEY HOMES,FirstKey Homes,1,33.6819685,-112.1238098
30236,20641102,OLYMPUS BORROWER 1 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,21610 N 29TH DR,PHOENIX,85027,RESIDENTIAL,220036721,1/12/22,SD,51500,5150,206200,20620,257700,25770,115697,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,OLYMPUS BORROWER 1 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6824055,-112.122366
30238,20641107,SWH 2017-1 BORROWER LP,8665 E HARTFORD DR SUITE 200,SCOTTSDALE,AZ,85255,USA,21456 N 29TH DR,PHOENIX,85027,RESIDENTIAL,170724305,9/29/17,SD,56800,5680,227300,22730,284100,28410,134127,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SWH 2017-1 BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6818657,-112.122366
30241,20641118,2018-1 1H BORROWER LP,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,21440 N 30TH AVE,PHOENIX,85027,RESIDENTIAL,180104958,2/12/18,SD,57500,5750,230100,23010,287600,28760,133105,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6815052,-112.1236235
30244,20641128,CSH PROPERTY ONE LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,21437 N 30TH DR,PHOENIX,85027,RESIDENTIAL,170466798,6/26/17,WD,51300,5130,205400,20540,256700,25670,115527,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,CSH PROPERTY ONE LLC,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6813522,-112.1239961
30253,20641153,STAR 2022-SFR3 BORROWER L P,591 W PUTNAM AVE,GREENWICH,CT,06830,USA,3039 W ABRAHAM LN,PHOENIX,85027,RESIDENTIAL,220331438,4/14/22,SD,58200,5820,233000,23300,291200,29120,138224,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STAR 2022-SFR3 BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6812736,-112.1244153
30255,20641160,AH4R PROPERTIES LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,3056 W LONE CACTUS DR,PHOENIX,85027,RESIDENTIAL,150406328,6/8/15,00,55600,5560,222400,22240,278000,27800,129348,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AH4R PROPERTIES LLC,,Y,1,AMERICAN HOMES 4 RENT,American Homes 4 Rent,1,33.6809917,-112.1252536
30257,20641169,SWH 2017-1 BORROWER LP,8665 E HARTFORD DR SUITE 200,SCOTTSDALE,AZ,85255,USA,3059 W LONE CACTUS DR,PHOENIX,85027,RESIDENTIAL,170724305,9/29/17,SD,54700,5470,218800,21880,273500,27350,127133,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SWH 2017-1 BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6805677,-112.1253002
30265,20641188,FKH SFR PROPCO B-HLD LP,1850 PARKWAY PL STE 900,MARIETTA,GA,30067,USA,2965 W LONE CACTUS DR,PHOENIX,85027,RESIDENTIAL,201012708,10/21/20,SD,54700,5470,219000,21900,273700,27370,127133,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR PROPCO B-HLD LP,,Y,1,FIRSTKEY HOMES,FirstKey Homes,1,33.6803423,-112.1227386
30272,20641218,YAMASA CO LTD,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,21447 N 29TH DR,PHOENIX,85027,RESIDENTIAL,180859063,11/20/18,WD,54200,5420,217100,21710,271300,27130,125936,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,YAMASA CO LTD,,Y,1,YAMASA CORPORATION,Yamasa Corporation,1,33.6816208,-112.1219003
30273,20641222,TAH 2017-2 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,21465 N 29TH DR,PHOENIX,85027,RESIDENTIAL,170944835,12/21/17,SD,50900,5090,203600,20360,254500,25450,114676,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2017-2 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.6821191,-112.1219003
30275,20641227,TAH 2017-2 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,21619 N 29TH DR,PHOENIX,85027,RESIDENTIAL,170944835,12/21/17,SD,50900,5090,203700,20370,254600,25460,114676,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2017-2 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.682659,-112.1219003
30276,20641231,PROGRESS RESIDENTIAL BORROWER 11 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,21635 N 29TH DR,PHOENIX,85027,RESIDENTIAL,190794300,10/7/19,SD,51200,5120,204900,20490,256100,25610,133105,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 11 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6831158,-112.1219003
30280,20641244,SFR 2012-1 US WEST LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,3018 W HORSHAM DR,PHOENIX,85027,RESIDENTIAL,120655660,7/25/12,WD,72800,7280,291400,29140,364200,36420,189589,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SFR 2012-1 US WEST LLC,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6802376,-112.1241824
30287,20641274,AH4R PROPERTIES TWO LLC,23975 PARK SORRENTO STE 300,CALABASAS,CA,913024012,USA,3025 W HORSHAM DR,PHOENIX,85027,RESIDENTIAL,210793274,7/21/21,WD,62000,6200,248100,24810,310100,31010,147950,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AH4R PROPERTIES TWO LLC,,Y,1,AMERICAN HOMES 4 RENT,American Homes 4 Rent,1,33.679877,-112.124555
30301,20641342,RS XII NM PHOENIX OWNER 1 LP,717 N HARWOOD ST STE 2800,DALLAS,TX,75201,USA,3030 W COVEY LN,PHOENIX,85027,RESIDENTIAL,220432851,5/19/22,SD,57200,5720,229100,22910,286300,28630,135154,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,RS XII NM PHOENIX OWNER 1 LP,,Y,1,STREETLANE HOMES,Streetlane Homes,1,33.6788803,-112.124555
30304,20641363,SWH 2017-1 BORROWER LP,8665 E HARTFORD DR SUITE 200,SCOTTSDALE,AZ,85255,USA,3031 W COVEY LN,PHOENIX,85027,RESIDENTIAL,170724308,9/29/17,SD,58500,5850,234300,23430,292800,29280,139078,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SWH 2017-1 BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6784804,-112.1246947
30307,20641384,2018-1 1H BORROWER LP,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,21039 N 30TH AVE,PHOENIX,85027,RESIDENTIAL,180104958,2/12/18,SD,58500,5850,234000,23400,292500,29250,138735,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-1 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6777873,-112.1232975
30309,20641397,PROGRESS RESIDENTIAL BORROWER 6 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,3010 W ROSE GARDEN LN,PHOENIX,85027,RESIDENTIAL,190149025,3/4/19,SD,56500,5650,226100,22610,282600,28260,131569,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 6 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6767678,-112.1239728
30315,20641423,SRP SUB LLC,8665 E HARTFORD DR NO 200,SCOTTSDALE,AZ,85255,USA,3010 W MATTHEW DR,PHOENIX,85027,RESIDENTIAL,180104956,2/12/18,SD,58600,5860,234400,23440,293000,29300,139078,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SRP SUB LLC,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6774902,-112.1239961
30319,20641440,PROGRESS RESIDENTIAL BORROWER 4 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,3023 W ZACHARY DR,PHOENIX,85027,RESIDENTIAL,180589514,8/3/18,SD,57200,5720,229100,22910,286300,28630,135154,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 4 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6777591,-112.124555
30320,20641443,PROGRESS RESIDENTIAL BORROWER 1 LLC,PO BOX 4090,SCOTTSDALE,AZ,85261,USA,3015 W ZACHARY DR,PHOENIX,85027,RESIDENTIAL,170546345,7/26/17,SD,58500,5850,234300,23430,292800,29280,139078,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,PROGRESS RESIDENTIAL BORROWER 1 LLC,,Y,1,PROGRESS RESIDENTIAL,Progress Residential,1,33.6777547,-112.1241358
30321,20641446,FKH SFR PROPCO A L P,1850 PARKWAY PL SE STE 900,MARIETTA,GA,300678261,USA,3003 W ZACHARY DR,PHOENIX,85027,RESIDENTIAL,200765249,8/20/20,SD,51900,5190,207800,20780,259700,25970,116892,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR PROPCO A LP,,Y,1,FIRSTKEY HOMES,FirstKey Homes,1,33.6777918,-112.1237167
30323,20641464,AH4R PROPERTIES LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,3169 W MATTHEW DR,PHOENIX,85027,RESIDENTIAL,170928759,12/15/17,WD,73400,7340,293900,29390,367300,36730,191637,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,AH4R PROPERTIES LLC,,Y,1,AMERICAN HOMES 4 RENT,American Homes 4 Rent,1,33.6771147,-112.1286535
30328,20701194,TAH 2017-2 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,18216 N 30TH LN,PHOENIX,85053,RESIDENTIAL,170944835,12/21/17,SD,50100,5010,200400,20040,250500,25050,99316,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2017-2 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.6515711,-112.1251139
30333,20701209,THR PHOENIX LP,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,3022 W VILLA THERESA DR,PHOENIX,85053,RESIDENTIAL,170842994,11/14/17,SD,56700,5670,226900,22690,283600,28360,111775,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,THR PHOENIX LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6543312,-112.1249043
30335,20701230,FKH SFR PROPCO A L P,1850 PARKWAY PL SE STE 900,MARIETTA,GA,300678261,USA,18239 N 29TH DR,PHOENIX,85053,RESIDENTIAL,200765249,8/20/20,SD,57700,5770,231100,23110,288800,28880,111092,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,FKH SFR PROPCO A LP,,Y,1,FIRSTKEY HOMES,FirstKey Homes,1,33.6523661,-112.1217606
30337,20701247,2018-2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,752014657,USA,3008 W MICHIGAN AVE,PHOENIX,85053,RESIDENTIAL,180353712,5/9/18,SD,52700,5270,210900,21090,263600,26360,106995,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-2 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6512484,-112.124066
30342,20701273,TAH 2017-1 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,3014 W VILLA MARIA DR,PHOENIX,85053,RESIDENTIAL,170628102,8/25/17,SD,55200,5520,221000,22100,276200,27620,110237,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2017-1 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.6519776,-112.1242756
30344,20701285,SFR 2012-1 US WEST LLC,8665 E HARTFORD DR STE 200,SCOTTSDALE,AZ,85255,USA,2927 W BLUEFIELD AVE,PHOENIX,85053,RESIDENTIAL,120656035,7/25/12,WD,55600,5560,222700,22270,278300,27830,115187,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,SFR 2012-1 US WEST LLC,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6523904,-112.1227386
30347,20701341,ARP 2014-1 BORROWER LLC,23975 PARK SORRENTO,CALABASAS,CA,91302,USA,3019 W MICHIGAN AVE,PHOENIX,85053,RESIDENTIAL,140570910,8/28/14,SD,51300,5130,205200,20520,256500,25650,101536,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,ARP 2014-1 BORROWER LLC,,Y,1,AMERICAN HOMES 4 RENT,American Homes 4 Rent,1,33.6508113,-112.1246249
30352,20701368,TAH 2017-2 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,3046 W VILLA RITA DR,PHOENIX,85053,RESIDENTIAL,170944835,12/21/17,SD,59300,5930,237400,23740,296700,29670,132593,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2017-2 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.6504125,-112.1255331
30357,20701385,2018-2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,752014657,USA,2920 W MICHELLE DR,PHOENIX,85053,RESIDENTIAL,180353712,5/9/18,SD,56700,5670,227100,22710,283800,28380,116381,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-2 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6496464,-112.1220866
30359,20701397,TAH 2017-1 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,3026 W MICHELLE DR,PHOENIX,85053,RESIDENTIAL,170628102,8/25/17,SD,56400,5640,225900,22590,282300,28230,139557,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2017-1 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.6496711,-112.1248345
30360,20701404,2018-2 IH BORROWER LP,1717 MAIN ST STE 2000,DALLAS,TX,752014657,USA,3025 W MICHELLE DR,PHOENIX,85053,RESIDENTIAL,180353712,5/9/18,SD,55800,5580,223200,22320,279000,27900,115356,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-2 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6492557,-112.1248345
30361,20701414,2018-3 IH BORROWER LP,1717 MAIN ST SUITE 2000,DALLAS,TX,85201,USA,2929 W MICHELLE DR,PHOENIX,85053,RESIDENTIAL,180504459,7/2/18,SD,51200,5120,205000,20500,256200,25620,101876,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,2018-3 IH BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.6492596,-112.1225989
30362,20701415,TAH 2017-1 BORROWER LLC,1508 BROOKHOLLOW DR,SANTA ANA,CA,92705,USA,2925 W MICHELLE DR,PHOENIX,85053,RESIDENTIAL,170628102,8/25/17,SD,57600,5760,230700,23070,288300,28830,112115,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,TAH 2017-1 BORROWER LLC,,Y,1,TRICON RESIDENTIAL,Tricon Residential,1,33.6492201,-112.122366
30363,20701428,STAR 2022-SFR3 BORROWER L P,591 W PUTNAM AVE,GREENWICH,CT,06830,USA,3020 W CHARLESTON AVE,PHOENIX,85053,RESIDENTIAL,220331437,4/14/22,SD,63900,6390,255600,25560,319500,31950,166321,131,4.0,2,4.0,2,Y,4.2,RENTAL/LEASED RESIDENTIAL,STAR 2022-SFR3 BORROWER LP,,Y,1,INVITATION HOMES,Invitation Homes,1,33.648884,-112.1246016
